"Miete insgesamt (EUR/mtl.)","Wie viel Euro Miete bezahlen Sie insgesamt im Monat?"
"Warmwasserkosten","Kosten für warmes Wasser"
"(EUR/mtl.)","Euro im Monat"
"Heizkostenvorschuss (EUR/mtl.)","Wie viel bezahlen Sie für die Heizung? (Euro im Monat)"
"Kabelfernsehen (EUR/mtl.)","Wie viel bezahlen Sie für Kabelfernsehen? (Euro im Monat)"
"Miete bezahlt bis","Die Miete ist bezahlt bis"
"Bitte Nachweis beifügen","Bitte den Kontoauszug beilegen"
"Mietrückstände (von/bis/EUR)","Die Miete ist noch nicht bezahlt von... bis... (Euro)"
"Gekündigt zum","Die Wohnung ist gekündigt zum"
"Bitte Anlage 6 ausfüllen","Bitte das Formular ""Anlage 6"" ausfüllen"
"Größe der Unterkunft des Antragstellers","Wie groß ist Ihre Wohnung?"
"Anzahl der Zimmer ohne Küche/Bad","Wie viele Zimmer gibt es (ohne Küche und Bad)?"
"Gesamtwohnfläche (m2)","Wie viele Quadratmeter hat Ihre Wohnung?"
"Wohngeld wird gezahlt","Sie bekommen Wohngeld"
"Wohngeld wird nicht gezahlt","Sie bekommen kein Wohngeld"
"Bitte Bescheid beifügen","Legen Sie bitte den Bescheid über das Wohngeld ein"
"Heizungsart/Warmwasser","Art der Heizung/ warmes Wasser (Sie finden die richtige Antwort in Ihrem Mietvertrag)"
"Sammelheizung","Sammelheizung"
"Zentrale Warmwasserversorgung","Zentrale Warmwasserversorgung"
"Ofenheizung","Ofenheizung"
"Gasheizung","Gasheizung"
"Nachtstromspeicherheizung","Nachtstromspeicherheizung"
"Wohnraum wird untervermietet","Sie haben einen Untermieter"
"Wohnraum kann untervermietet werden","Sie haben ein Zimmer, das untervermietet werden kann"
"Wohnraum kann nicht untervermietet werden","Sie haben kein Zimmer, das untervermietet werden kann"
"Zahl vermieteter Leerzimmer","Wie viele Zimmer ohne Möbel vermieten Sie an andere Personen?"
"Miete (EUR/mtl.)","Miete im Monat (Euro im Monat)"
"Zahl vermieteter möblierter Zimmer","Wie viele Zimmer mit Möbeln vermieten Sie an andere Personen?"
"Grund","Warum?"
"Ich/Wir habe/n freies Wohnrecht bei:","Sie dürfen kostenlos wohnen bei:"
"Name:","Name"
"Wenn Sie in einer stationären Einrichtung (z. B. Heim, Betreute Wohngemeinschaft, Krankenhaus) leben: **Wo haben Sie vorher gewohnt** (gewöhnlicher Aufenthaltsort)?","Wohnen Sie in einer ""stationären Einrichtung""? Das heißt zum Beispiel in einem Heim, in einer betreuten Wohngemeinschaft oder in einem Krankenhaus. Wenn ja, **wo haben Sie vorher gewohnt?**"
"Anschrift der Wohnung **vor der Aufnahme** in die Einrichtung","Ihre Adresse **bevor Sie in die Einrichtung gezogen sind**"
"Persönliche Verhältnisse der mit dem Antragsteller/der Antragstellerin in einem Haushalt lebenden weiteren Personen","Ihre persönlichen Verhältnisse mit anderen Personen in Ihrer Wohnung"
"Leben weitere Personen im gemeinsamen Haushalt?","Leben weitere Personen mit Ihnen in Ihrer Wohnung?"
"**Wenn Ja, tragen Sie bitte die weiteren Personen in der Reihenfolge des Geburtsdatums ein.**","**Wenn ja, nennen Sie bitte diese Personen. Beginnen Sie mit der ältesten, enden Sie mit der jüngsten.**"
"Bei vier oder mehr Personen bitte **Zusatzblatt** verwenden.","Wenn es vier oder mehr Personen sind, nehmen Sie bitte ein **extra Blatt**"
"Personenziffer 3","Person Nummer 3"
"Personenziffer 4","Person Nummer 4"
"Personenziffer 5","Person Nummer 5"
"Name (ggf. Geburtsname)","Name. Wenn sich Ihr Name geändert hat, schreiben Sie auch Ihren Geburtsnamen dazu."
"Vorname","Vorname"
"Verwandtschaftsverhältnis zum/zur Antragsteller/in / Partner/in","Wie ist diese Person mit Ihnen oder und Ihrem Partner/Ihrer Partnerin verwandt?"
"Geschlecht","Geschlecht"
"weiblich","weiblich"
"männlich","männlich"
"Geburtsort","Geburtsort (Wo ist die Person geboren?)"
"seit","seit"
"andere","andere"
"(sofern bereits eine Arbeitsgenehmigung erteilt wurde, bitte beifügen)","Hat die Person eine Arbeitsgenehmigung? Dann reichen Sie sie bitte ein."
"Erwerbsfähigkeit (Angabe nur ab vollendetem 15. Lebensjahr erforderlich)","Kann die Person arbeiten? Diese Frage müssen Sie nur für Personen ab 16 Jahren beantworten"
"Haben die o.g. Personen Leistungen nach dem SGB II beantragt?","Hat eine dieser Personen einen Antrag auf ""Hartz 4"" (SGB II ) gestellt?"
"Unterhaltspflichtige Angehörige außerhalb des Haushalts (Kinder, Eltern)","Haben Sie Verwandte (Kinder, Eltern), die für Sie eine monatliche Unterstützung bezahlen müssen? Die aber nicht bei Ihnen zu Hause wohnen?"
"Geburtstag, bzw. Alter","Geburstag oder Alter der Person?"
"Verwandtschaftsverhältnis zum Antragsteller","Wie ist diese Person mit Ihnen verwandt?"
"ausgeübte Tätigkeit","Was arbeitet diese Person?"
"Art und Höhe des Unterhaltsbeitrages","Wie heißt die Unterstützung, die Sie von dieser Person erhalten? Wie viel Geld erhalten Sie von dieser Person?"
"Einkünfte aller Haushaltsangehörigen","Wie viel verdienen alle Personen, die in Ihrem Wohnung leben?"
"Beträge (EUR) und Angabe des Zeitraumes (mtl./wöchentl./tgl.)","Nennen Sie bitte einen Betrag in Euro pro Woche, pro Monat oder pro Tag."
"Bitte Nachweise beifügen","Bitte reichen Sie die Nachweise ein."
"Bezeichnung","Wie heißt das Geld?"
"Bewilligungsstelle","Von wem kommt das Geld?"
"Geschäftszeichen, Rentenabrechnungsnummer, o. ä.","Geschätszeichen, Nummer für die Abrechnung der Rente oder ähnliches"
"Nichtselbständige Tätigkeit","Nichtselbständige Arbeit"
"(Erwerbseinkommen, Ausbildungsvergütung, Entgelt der Werkstatt für behinderte Menschen)","(Verdienst aus einer Arbeit als Angestellter, als Auszubildender oder in einer Werkstatt für behinderte Menschen)"
"Leistungen der Krankenkasse","Was zahlt die Krankenkasse?"
"(einschl. Arbeitgeberzuschuss)","(Darin ist auch enthalten, was der Arbeitgeber dazu gibt)"
"Gewerbebetrieb","Gewerbebetrieb (Haben Sie zum Beispiel einen eigenen Laden oder arbeiten selbständig als Handwerker?)"
"Land- und Forstwirtschaft","Landwirtschaft und Forstwirtschaft"
"Sonstige selbständige Tätigkeiten","Haben Sie eine andere selbständige Arbeit?"
"Vermietung und Verpachtung","Vermieten oder verpachten Sie ein Haus, eine Wohnung oder ein Grundstück?"
"Wohngeld/Lastenzuschuss","Bekommen Sie Wohngeld oder eine andere Unterstützung vom Staat?"
"Renten/Pensionen","Renten/Pensionen"
"(z. B. Rente wg. Erwerbsminderung, Altersrente, Unfallrente, landwirtschaftliches Altersgeld, Witwen- oder Waisenrente, Erziehungsrente, Kinderzuschuss /-zulage, Pflegegeld zur Rente, Werksrente, Kindererziehungsleistung, Sonstige Renten / Pensionen)","(zum Beispiel Rente wegen Erwerbsminderung, Altersrente, Unfallrente, landwirtschaftliches Altersgeld, Witwen- oder Waisenrente, Erziehungsrente, Kinderzuschuss /-zulage, Pflegegeld zur Rente, Werksrente, Kindererziehungsleistung, Sonstige Renten / Pensionen)"
"Sozialhilfeleistungen","Sozialhilfe"
"Grundsicherungsleistungen","Grundsicherung"
"Asylbewerberleistung","Asylbewerberleistung"
"Leistungen nach dem Bundesversorgungsgesetz","Leistungen nach dem Bundesversorgungsgesetz"
"Leistungen des Lastenausgleichsamtes","Leistungen des Lastenausgleichsamtes"
"(z. B. Unterhaltshilfe, Pflegegeld, Entschädigungsrente)","(zum Beispiel Unterhaltshilfe, Pflegegeld, Entschädigungsrente)"
"Leistungen der Agentur für Arbeit","Bekommen Sie Leistungen von der Agentur für Arbeit (Arbeitsamt)?"
"(z. B. Arbeitslosengeld, Arbeitslosengeld II, Eingliederungshilfe, Berufsausbildungsbeihilfe, Arbeitsförderungsgeld u. a.)","(zum Beispiel Arbeitslosengeld, Arbeitslosengeld II (""Hartz 4""), Eingliederungshilfe, Berufsausbildungsbeihilfe, Arbeitsförderungeld und anderes)"
"Kindergeld","Kindergeld"
"Kindergeldzuschlag","Kindergeldzuschlag"
"Elterngeld","Elterngeld"
"Ausbildungsförderung","Ausbildungsförderung (""Bafög"")"
"Unterhalt","Unterhalt"
"Unterhaltsvorschuss","Unterhaltsvorschuss"
"Privatrechtliche geldwerte Ansprüche","Private Unterstützung in anderer Form als durch Geld (zum Beispiel von Verwandten oder von einer Versicherung)"
"(z. B. Beköstigung, Wohnrecht, Taschengeld, Leibrente, Pflegegeld)","(zum Beispiel Essen, Wohnung, Taschengeld, Leibrente, Pflegegeld)"
"Steuererstattung","Haben Sie Steuern zurück bekommen?"
"Kapitalerträge (z. B. Zinsen)","Gewinn aus Kapital (zum Beispiel Zinsen)"
"Sonstige Einkünfte","Anderes Geld"
"(z.B. Schadensersatzansprüche)","(Muss Ihnen zum Beispiel jemand Schadensersatz zahlen, weil Sie einen Unfall hatten?)"
"Kein Einkommen","Kein Einkommen"
"Sind Leistungen nach Nr. VIII. beantragt, über die noch nicht entschieden wurde?","Haben Sie auf irgendeine Leistung aus dieser Liste (Nr. VIII) einen Antrag gestellt, über den noch nicht entschieden wurde?"
"Personenziffer","Person Nummer"
"Antragsdatum","Datum des Antrags"
"Art der Leistung","Welche Leistung?"
"Dienststelle und Geschäftszeichen","Bei welchem Amt? Nennen Sie das Geschätszeichen"
"Werden einmalige Einnahmen erwartet, z. B. eine Steuerrückzahlung?","Erwarten Sie eine einmalige Geldzahlung? (Zum Beispiel die Rückzahlung von Steuern)"
"Zeitpunkt","Wann?"
"EUR","Euro"
"Vom Einkommen evtl. absetzbare Beträge","Auf welchen Teil Ihres Einkommens müssen Sie vielleicht keine Steuern bezahlen?"
"**Keine absetzbaren Beträge**","**Ich muss auf das ganze Einkommen Steuern bezahlen**"
"Ausgaben mtl. Betrag","Ausgaben im Monat in Euro"
"Einkommensteuer*","Einkommensteuer*"
"Krankenversicherung*","Krankenversicherung*"
"Pflegeversicherung*","Pflegeversicherung*"
"Arbeitslosenversicherung*","Arbeitslosenversicherung*"
"Rentenversicherung*","Rentenversicherung*"
"Kirchensteuer*","Kirchensteuer*"
"Unfallversicherung","Unfallversicherung"
"Altersvorsorgebeiträge","Beiträge zur Altersvorsorge (Sparen Sie privat für die Rente?)"
"Hausratsversicherung","Hausratsversicherung"
"Sterbeversicherung","Sterbeversicherung"
"Lebensversicherung","Lebensversicherung"
"Haftpflichtversicherung","Haftpflichtversicherung"
"Aufwendungen für Arbeitsmittel","Haben Sie Dinge gekauft, die Sie für die Arbeit brauchen?"
"Beiträge für Berufsverbände","Beiträge für Berufsverbände (sind Sie zum Beispiel Mitglied in einer Handwerkskammer?)"
"Mehraufwendungen für doppelte Haushaltsführung","Haben Sie höhere Kosten, weil Sie in zwei Wohnungen leben?"
"\* Angabe nicht erforderlich soweit die Beträge bereits vom Arbeitgeber oder Rententräger abgesetzt wurden","\* Sie müssen hier nichts schreiben, wenn Ihr Arbeitgeber diese Beiträge für Sie bezahlt"
"Entfernung zwischen Wohnung und Arbeitsstelle Fahrkosten zur Arbeitsstelle mit","Wie weit ist es von Ihrer Wohnung bis zu Ihrer Arbeit? Was kostet das?"
"km","Kilometer"
"öffentlichen Verkehrsmitteln","öffentlichen Verkehrsmitteln (S-Bahn, U-Bahn, Bus)"
"PKW","Auto"
"Kleinst-PKW (bis 500 ccm)","Sehr kleines Auto (bis 500 Kubikcentimeter)"
"Motorrad","Motorrad"
"Mofa","Mofa"
"Sonstiges","Anderes Verkehrsmittel"
"Nähere Begründung zu „Sonstiges“","Welches Verkehrsmittel?"
"Vermögensverhältnisse (ggf. auf gesondertem Blatt fortsetzen)","Haben Sie Vermögen? (Wenn der Platz nicht reicht, schreiben Sie bitte auf einem extra Zettel weiter)"
"Sparguthaben / Bargeld","Guthaben auf einem Sparkonto / Bargeld"
"Wertpapiere","Wertpapiere (zum Beispiel Aktien)"
"Sachwerte von besonderem Wert","Besitzen Sie teure Dinge? (zum Beispiel Kunstwerke, Schmuck)"
"Art","Was?"
"sonstiges Vermögen (Forderungen und anderes)","anderes Vermögen (schuldet Ihnen zum Beispiel jemand Geld)"
"Verschenktes Vermögen innerhalb der letzten 10 Jahre (auch Grundvermögen)","Haben Sie in den letzten 10 Jahren Vermögen verschenkt? (Haben Sie in den letzen 10 Jahren viel Geld oder eine sehr teure Sache (zum Beispiel ein Auto) verschenkt? ""Normale"" Geschenke wie zum Geburtstag müssen Sie hier nicht nennen)"
"Kraftfahrzeug","Haben Sie ein Auto oder Motorrad?"
"amtl. Kennzeichen","Autonummer"
"Fabrikat","Marke"
"Baujahr","Baujahr (wie alt ist das Auto?)"
"Halter","Wer ist der Besitzer?"
"Hauseigentum oder Grundbesitz","Besitzen Sie eine Wohnung, ein Haus oder ein Grundstück?"
"**Bitte Anlage 3 ausfüllen**","**Dann füllen Sie bitte das Formular ""Anlage 3"" aus**"
"Staatlich geförderte private Altersvorsorge","Sparen Sie für die Rente? Wird sie vom Staat gefördert (zum Beispiel ""Riester-Rente"")?"
"Ansprüche aus Übertragsverträgen (z. B. Wohnrecht, Nießbrauch, Altenteilsrechte)","Bekommen Sie etwas aus anderen Verträgen? (zum Beispiel Wohnrecht oder das Recht, fremde Dinge zu nutzen)"
"Sonstiges Vermögen","Anderes Vermögen"
"**Sonstige Angaben,**","**Sonstige Angaben**"
"z. B. über persönliche, familiäre, gesundheitliche Verhältnisse","zum Beispiel über Ihre Person, Ihre Familie, Ihre Gesundheit"
"Leistungen für besondere Mehrbedarfe","Leistungen für besonderen Bedarf"
"Unter bestimmten Voraussetzungen können Leistungen für Mehrbedarfe erbracht werden, die nicht durch die Regelleistung abgedeckt sind und aus den vorgenannten Angaben nicht zu beurteilen sind. Dies gilt für alle Personen innerhalb des Haushalts.","In manchen Fällen können Sie mehr Geld bekommen, wenn Sie dieses dringend brauchen. Deswegen stellt das Amt Ihnen noch weitere Fragen. Sie gelten für alle Personen in Ihrer Wohnung"
"Folgende Mehrbedarfe werden geltend gemacht:","In diesen Fällen können Sie mehr Geld bekommen"
"Für werdende Mütter nach der 12. Schwangerschaftswoche","Schwangere Frauen nach der 12. Woche der Schwangerschaft"
"Vorlage Mutterschaftspass erforderlich","Bitte legen Sie den Mutterpass vor"
"Vorname:","Vorname"
"Voraussichtlicher Geburtstermin","Wann wird das Kind wahrscheinlich geboren? (Geburtstermin)"
"Schwerbehinderte Menschen, die das 15. Lebensjahr vollendet haben und Leistungen zur Teilhabe am Arbeitsleben erhalten","Eine Person ab 16 Jahren mit einer schweren Behinderung, die bereits andere Leistungen bekommt. Diese Leistungen heißen ""Leistungen zur Teilhabe am Arbeitsleben"""
"Vorlage des Bewilligungsbescheides","Bitte legen Sie den Brief vom Amt vor, in dem steht, dass diese Person Geld bekommt"
"Kostenaufwendige Ernährung aus medizinischen Gründen","Brauchen Sie aus medizinischen Gründen eine besonders teure Ernährung?"
"vom Sozialamt erhältlicher Vordruck ist vom behandelnden Arzt auszufüllen","Im Sozialamt gibt es ein Formular, das der Arzt ausfüllen muss"
"Bestandteile des Antrages sind die Anlagen","Folgende Anlagen zu diesem Antrag gibt es"
"1 - Unterhalt","1 - Unterhalt"
"2 - Ausländer","2 - Ausländer"
"3 - Grundbesitz","3 - Grundbesitz"
"4 – Eingliederungshilfe","4 – Eingliederungshilfe"
"6 – Mietschulden","6 – Mietschulden"
"Dem Antrag sind folgende Unterlagen beigefügt","Diese Unterlagen haben Sie dem Antrag beigefügt"
"Die Angaben im Antrag und den dazugehörigen Anlagen habe ich vollständig und wahrheitsgemäß gemacht.","Alle meine Antworten auf dem Antrag und in den Anlagen sind vollständig und wahr."
"Ich werde den Träger der Leistungen (Land Berlin, vertreten durch die Bezirksämter v. Berlin, Geschäftsbereich Sozialwesen / Geschäftsbereich Jugend und Sport bzw. Landesamt für Gesundheit und Soziales Berlin / ZLA) gem. § 60 Abs. 1 Ziff. 2 SGB I unverzüglich informieren, wenn","Ich werde das Sozialamt sofort informieren, wenn..."
"- sich meine persönlichen und wirtschaftlichen Verhältnisse ändern.","... sich meine persönlichen Verhältnisse ändern (das heißt, wenn ich zum Beispiel umziehe oder heirate) oder wenn ich mehr oder weniger Geld verdiene"
