"Empfänger von Blindenhilfe nach § 72 des Zwölften Buches des Sozialgesetzbuches oder nach § 27d des Bundesversorgungsgesetzes (BVG)","Получатели пособия слепым в соотв. с § 72 12-го тома Социального кодекса (SGB XII) или § 27d Закона об обеспечении жертв войны (BVG)"
"Ich möchte befreit werden, weil ich keine der unter § 4 Abs. 1 Nr. 1-10 RBStV aufgeführten sozialen Leistungen...","Я хочу получить освобождение от уплаты, поскольку я не получаю никаких социальных пособий, перечисленных в § 4 абз. 1, № 1.10 RBStV..."
"auf Grund einer Einkommensüberschreitung erhalte.","я их не получаю по причине превышения минимального дохода."
"""?"": auf Grund einer Einkommensüberschreitung erhalte.:","""?"": я их не получаю по причине превышения минимального дохода:"
"Personen, denen eine der in § 4 Abs. 1 Nr. 1-10 Rundfunkbeitragsstaatsvertrag genannten **sozialen Leistungen wegen Überschreitung der Bedarfsgrenze versagt wurde**, wobei die Überschreitung **geringer** als die Höhe des Rundfunkbeitrags ist","Лица, которым **в связи с превышением границы нуждаемости отказано в одном из социальных пособий**, указанных в § 4 абз. 1 № 1-10 Гос. договора об абонентской плате за телерадиовещание (RBStV), причем это превышение **меньше** размера Rundfunkbeitrag (абонентcкого сбора за телерадиовещание)."
"Hinweis","Указание "
"Erhalten Sie eine andere soziale Leistung, die hier nicht zur Auswahl steht, ist eine Befreiung nicht möglich. Zum Beispiel sind Wohngeld oder ALG I keine Voraussetzung für eine Befreiung von der Rundfunkbeitragspflicht.","Освобождение не возможно, если вы получаете другую социальную помощь не приведенную в выборе. На пример пособие по жилью (""Wohngeld"") или пособие по безработице 1 (""АЕG 1"") не достаточны для освобождения от абонентной платы за радио."
"angeklickt ""auf Grund einer Einkommensüberschreitung erhalte"":","при нажатии на ""я их не получаю по причине превышения минимального дохода"":"
"Ich habe auf Grund einer Einkommensüberschreitung keinen Anspruch auf eine der unter § 4 Abs. 1 RBStV aufgeführten sozialen Leistungen.","Я не претендую на какое-либо социальное пособие, перечисленное в § 4 абз. 1 гос. договора об абонентской плате за телерадиовещание (RBStV), по причине превышения границы минимального дохода"
"Die Einkommensüberschreitung liegt unter 17,50 Euro?","Минимальный доход не превышает 17,50 евро?"
"Wenn Sie keine soziale Leistung wegen Einkommensüberschreitung erhalten, ist eine Befreiung von der Rundfunkbeitragspflicht nur möglich, wenn diese weniger als 17,50 Euro beträgt. Weil Ihre Einkommensüberschreitung 17,50 Euro oder mehr beträgt, kann die Antragsstellung hier nicht fortgesetzt werden.","Если вы не получаете социальных пособий по причине превышения границы минимального дохода, освобождение от обязательной уплаты сбора на телерадиовещание возможно только тогда, когда это превышение составляет менее 17,50 евро. Поскольку ваш доход превышает минимальную границу на 17,50 евро или более, подача заявления не может быть продолжена."
"angeklickt ""gesundheitliche Gründe"":","при нажатии ""причины, связанным с состоянием здоровья"":"
"Ich möchte eine Ermäßigung des Rundfunkbeitrags beantragen, weil ich zu folgendem Personenkreis gehöre:","Я хочу ходатайствовать о получении льготы при уплате сбора на телерадиовещание, поскольку я отношусь к одной из следующих групп:"
"Blinde oder sehbehinderte Menschen mit einem Grad der Behinderung von wenigstens 60","Слепые или инвалиды по зрению со степенью инвалидности от 60%"
"""?"": Blinde oder sehbehinderte Menschen mit einem Grad der Behinderung von wenigstens 60","""?"": Слепые или лица с повреждением зрения со степенью инвалидности от 60%:"
"**Blinde** oder **nicht nur vorübergehend wesentlich sehbehinderte Menschen** mit einem Grad der Behinderung von wenigstens 60 allein wegen der Sehbehinderung, das **Merkzeichen ""RF""** wurde zuerkannt.","**Слепые** или **лица не просто лишь с временнным значительным нарушением зрения** со степенью инвалидности не менее 60% только по зрению, с присвоенной **пометкой ""RF""**."
"Hörgeschädigte oder gehörlose Menschen","Люди с нарушениями слуха или глухие"
"""?"": Hörgeschädigte oder gehörlose Menschen","""?"": Люди с нарушениями слуха или глухие:"
"**Hörgeschädigte Menschen**, die gehörlos sind oder denen eine ausreichende Verständigung über das Gehör auch mit Hörhilfen nicht möglich ist, das **Merkzeichen ""RF""** wurde zuerkannt.","**Люди с нарушением слуха**, которые являются глухими или которые не способны полноценно понимать на слух, в том числе и со слуховым аппаратом, с присвоенной **пометкой ""RF""**."
"Behinderte Menschen mit einem Grad der Behinderung von wenigstens 80","Инвалиды со степенью инвалидности от 80%"
"""?"": Behinderte Menschen mit einem Grad der Behinderung von wenigstens 80","""?"": Инвалиды со степенью инвалидности от 80%:"
"**Behinderte Menschen**, deren Grad der Behinderung nicht nur vorübergehend wenigstens 80 beträgt und die wegen ihres Leidens an öffentlichen Veranstaltungen ständig nicht teilnehmen können, das **Merkzeichen ""RF""** wurde zuerkannt.","**Инвалиды**, степень инвалидности которых не просто лишь временная и составляет не менее 80% и которые по причине своих заболеваний не в состоянии принимать постоянное участие в общественных мероприятиях, с присвоенной **пометкой ""RF""**."
"Ich möchte befreit werden, weil ich zu einem der folgenden Personenkreise gehöre:","Я хочу получить освобождение от уплаты, поскольку я принадлежу к одной из следующих групп:"
"taubblinde Menschen","слепоглухие люди"
"""?"": taubblinde Menschen","""?"": слепоглухие люди:"
"Taubblindheit im Sinne des Rundfunkbeitragsstaatsvertrages liegt vor, wenn auf dem besseren Ohr eine 'an Taubheit grenzende Schwerhörigkeit' und auf dem besseren Auge eine 'hochgradige Sehbehinderung' gegeben ist","Слепоглухота согласно гос. договора об абонентской плате за телерадиовещание — это состояние, когда на более здоровом ухе наблюдается 'тугоухость, граничащая с глухотой', а на более здоровом глазу - 'нарушение зрения высокой степени'"
"Sonderfürsorgeberechtigte","Лица на особом соцобеспечении"
"""?"": Sonderfürsorgeberechtigte","""?"": Лица на особом соцобеспечении:"
"**Sonderfürsorgeberechtigte** im Sinne des § 27e Bundesversorgungsgesetzes (BVG)","**Sonderfürsorgeberechtigte** (Лица, имеющие право на особое соцобеспечение) согласно § 27e BVG"
"angeklickt ""Blinde oder sehbehinderte Menschen"" oder ""Behinderte Menschen"" oder ""Hörgeschädigte Menschen"":","при нажатии на ""слепые или люди с нарушением зрения"" или на ""инвалиды"", или на ""люди с нарушением слуха"":"
"Wurde Ihnen das Merkzeichen ""RF"" zuerkannt?","Вам была присвоена отметка ""RF""?"
"Eine Ermäßigung des Rundfunkbeitrags ist nur möglich, wenn Ihnen das Merkzeichen ""RF"" zuerkannt wurde. Weil Ihnen dieses Merkzeichen nicht zuerkannt wurde, kann die Antragsstellung hier nicht fortgesetzt werden.","Льгота при уплате сбора на телерадиовещание возможна только тогда, когда Вам была присвоена отметка ""RF"". Поскольку Вам данная отметка не была присвоена, подача заявления не может быть продолжена."
"Pflichtfelder sind mit * gekennzeichnet.","Обязательные поля отмечены звездочкой *"
"Anrede","Обращение"
"Frau","Господин"
"Herr","Госпожа"
"Vorname","Имя"
"Nachname","Фамилия*"
"PLZ","код населенного пункта"
"Ort","Населенный пункт*"
"Straße","Улица*"
"Hausnummer","№ дома*"
"Adresszusatz","Дополнение к адресу"
"""?"": Adresszusatz","""?"" Дополнение к адресу"
"Zum Beispiel:","Например:"
"c/o Familie Muster","-с/о Семья Muster"
"Hinterhaus","-задний дом"
"Appartement 245","Квартира 245"
"Sie sind bereits mit einer Wohnung angemeldet?","Вы уже зарегистрированы с квартирой?*"
"Beitragsnummer","Номер платы*"
"""?"": Beitragsnummer","""?"": Номер оплаты:"
"Die 9-stellige Beitragsnummer (früher Teilnehmernummer) finden Sie auf der Anmeldebestätigung, dem Kontoauszug oder auf der Zahlungsaufforderung.","Девятизначный номер оплаты (ранее номер участника) Вы найдете на подтверждении регистрации, на выписке из счета или на требовании платежа."
"Anmeldung zu","Регистрация к*"
"Monat","Месяц"
"Jahr","Год"
"Geburtsdatum","Дата рождения"
"Tag","День"
"Familienstand","Семейный статус"
"Bitte auswählen","Пожалуйста, выберите:"
"ledig","неженат/ незамужем"
"verheiratet","женат/ замужем"
"eingetragene Lebenspartnerschaft","зарегистрированное гражданское партнерство"
"geschieden","разведен/ а"
"verwitwet","вдовец/ вдова"
"getrennt lebend","раздельное проживание"
"Weiter","Далее"
"Korrigieren","Исправить"
"Antrag stellen","Подать заявление"
"Bitte beachten Sie auch unseren Datenschutzhinweis","Просьба учитывать также нашу Декларацию о защите персональных данных."
